h3_cell,location_name,lat,lon,top_violation_details
8860144a2dfffff,"Mumbai Bengaluru Highway, Rajadhani Layout, Adakamaranahalli",13.071079649999998,77.443322975,WRONG PARKING (112)
8860144a65fffff,"Mumbai Bengaluru Highway, Makali, Bengaluru",13.0655413,77.45325245,NO PARKING (113) | WRONG PARKING (112) | PARKING NEAR BUSTOP/SCHOOL/HOSPITAL ETC (111)
8860144b4dfffff,"Maruti Mandir Road, MSPP Layout, Soladevanahalli",13.085203484210528,77.48646901578948,WRONG PARKING (112) | DEFECTIVE NUMBER PLATE (116)
8860144b59fffff,"Mumbai Bengaluru Highway, Makali, Bengaluru",13.0658408,77.4535494,WRONG PARKING (112) | PARKING NEAR BUSTOP/SCHOOL/HOSPITAL ETC (111)
8860144b5bfffff,"Mumbai Bengaluru Highway, Alur Village, Bengaluru",13.06830972777778,77.44852538888888,WRONG PARKING (112) | NO PARKING (113)
8860145109fffff,"Vajarahalli Road, Pavamanapura, Bengaluru",12.8778133,77.517105,NO PARKING (113)
886014511dfffff,"Vajarahalli Road, Block 7, Banashankari Stage 6",12.8838377,77.5019219,WRONG PARKING (112)
8860145121fffff,"2nd Cross Road, Janakshi Layout, Rajarajeshwari Nagar",12.912261800000001,77.51371476,PARKING IN A MAIN ROAD (107) | NO PARKING (113) | WRONG PARKING (112)
8860145123fffff,"Sri Sri Sri Tiruchi Mahaswamiji Road, Subhash Chandrabose Nagar, BEML Layout Stage 5",12.909727175,77.513349575,NO PARKING (113) | WRONG PARKING (112)
8860145125fffff,"Model Road, Krishnappa Block, BEML Layout Stage 3",12.916572966666667,77.52058868888889,WRONG PARKING (112) | DOUBLE PARKING (109)
8860145127fffff,"Sri Sri Sri Tiruchi Mahaswamiji Road, Suguna Elite Avenue, Halagevaderahalli",12.919291077777778,77.51406551111111,NO PARKING (113) | PARKING IN A MAIN ROAD (107)
8860145129fffff,"Dr Vishnuvardhan Main Road, Channasandra, Rajarajeshwari Nagar",12.9026833,77.5190814,NO PARKING (113)
886014512bfffff,"Sri Sri Sri Tiruchi Mahaswamiji Road, Srinivasapura Cross, Rajarajeshwari Nagar",12.904153025,77.51204185,NO PARKING (113)
8860145141fffff,"Vajarahalli Road, Prasad Layout, Ganigara Palya",12.876135699999999,77.53007835,WRONG PARKING (112) | PARKING IN A MAIN ROAD (107)
8860145149fffff,"Konanakunte Main Road, Thalaghattapura, Bengaluru",12.867572870454547,77.53553508636364,WRONG PARKING (112) | PARKING IN A MAIN ROAD (107) | NO PARKING (113)
886014514dfffff,"Konanakunte Main Road, Paramount Gardens, Jyotipuram",12.872542975308644,77.53945587283951,WRONG PARKING (112) | NO PARKING (113) | PARKING IN A MAIN ROAD (107)
8860145165fffff,"Dr Vishnuvardhan Main Road, Uttarahalli Circle, Uttarahalli",12.906108746298276,77.54198400888892,WRONG PARKING (112) | NO PARKING (113) | PARKING IN A MAIN ROAD (107)
8860145167fffff,"Dr Vishnuvardhan Main Road, Kodipur, Bengaluru",12.906270738100242,77.5326373533,WRONG PARKING (112) | PARKING IN A MAIN ROAD (107)
8860145169fffff,"3rd Main Road, Pride Spring Field Apartment, Subramanyapura",12.8898434,77.53788069999999,WRONG PARKING (112) | NO PARKING (113)
8860145185fffff,"Challagatta Main Road, Chalaghatta, Bengaluru",12.8963282,77.4548149,WRONG PARKING (112)
8860145187fffff,"Challagatta Main Road, Chalaghatta, Bengaluru",12.896729933333333,77.45337496666667,WRONG PARKING (112)
88601451bdfffff,"Challagatta Main Road, Sector N, Block 5",12.9035725,77.4498397,WRONG PARKING (112)
88601451d7fffff,"Kumbalgodu Flyover, Serenade Layout, Kumbalagodu",12.87840735,77.4453044,WRONG PARKING (112) | NO PARKING (113) | PARKING IN A MAIN ROAD (107)
88601451e3fffff,"Mysore Road, Vaishnavi Layout, Venkatapura South Taluka",12.9012126,77.4673818,PARKING IN A MAIN ROAD (107) | NO PARKING (113) | WRONG PARKING (112)
88601451e5fffff,"Doddabele Road, Suvrith Sadan, Kengeri Satellite Town",12.90589455,77.47567065000001,PARKING IN A MAIN ROAD (107) | NO PARKING (113) | WRONG PARKING (112)
88601451e7fffff,"Mysore Road, Vaishnavi Layout, Venkatapura South Taluka",12.9014644,77.4675259,WRONG PARKING (112)
8860145335fffff,"Konanakunte Main Road, SS Vrudhi, VISL Layout",12.861890742857145,77.5299637015873,NO PARKING (113) | WRONG PARKING (112) | PARKING IN A MAIN ROAD (107)
8860145803fffff,"Magadi Main Road, Sunkadakatte, Bengaluru",12.990280067692307,77.5052420523077,WRONG PARKING (112) | NO PARKING (113) | PARKING NEAR BUSTOP/SCHOOL/HOSPITAL ETC (111)
8860145809fffff,"Dr Rajkumar Puniya Bhoomi Road, Sumnahalli Junction, Kamakshipalya",12.986936336077045,77.5194209676252,NO PARKING (113) | WRONG PARKING (112) | DEFECTIVE NUMBER PLATE (116)
886014580bfffff,"Magadi Main Road, BM Shankarappa Industrial Estate, Sunkadakatte",12.988915082666665,77.50794153466667,NO PARKING (113) | WRONG PARKING (112) | PARKING IN A MAIN ROAD (107)
886014580dfffff,"Dr Rajkumar Puniya Bhoomi Road, Sannaki Bayalu, Vrushabhavathi Nagar",12.994336168421052,77.5217940631579,WRONG PARKING (112) | NO PARKING (113) | PARKING IN A MAIN ROAD (107)
8860145811fffff,"Magadi Main Road, Herohalli Cross, Madeshwara Nagar",12.987624657142858,77.49336271428571,WRONG PARKING (112) | PARKING IN A MAIN ROAD (107) | PARKING NEAR TRAFFIC LIGHT OR ZEBRA CROSS (106)
8860145813fffff,"Magadi Main Road, Gaddekhani, Anjana Nagar",12.985847839999998,77.48682756400001,NO PARKING (113) | WRONG PARKING (112) | PARKING IN A MAIN ROAD (107)
8860145817fffff,"3rd Main Road, Sri Akadantha Nagar, Andhrahalli",12.996306542857141,77.48941155714284,WRONG PARKING (112) | PARKING IN A MAIN ROAD (107) | NO PARKING (113)
886014581bfffff,"Dr Siddalingaiah Road, Block 8, Sir M Vishweshwaraiah Nagar",12.976509299999998,77.48819453333333,WRONG PARKING (112)
886014581dfffff,"Magadi Main Road, Hanumantharayan Palya, Sunkadakatte",12.989519210977143,77.50130889390061,NO PARKING (113) | WRONG PARKING (112) | PARKING IN A MAIN ROAD (107)
8860145821fffff,"3rd Cross Road, Vidhana Soudha Layout Circle, Bengaluru",13.0155316,77.5235756,NO PARKING (113) | PARKING IN A MAIN ROAD (107)
8860145825fffff,"Rajgopal Nagar Main Road, SBM Circle, Peenya",13.025279084523811,77.52044200833333,WRONG PARKING (112) | NO PARKING (113) | DEFECTIVE NUMBER PLATE (116)
8860145827fffff,"TVS Cross Road, Industrial Area Phase 3, Peenya",13.0260916375,77.51388245833333,WRONG PARKING (112) | NO PARKING (113) | PARKING ON FOOTPATH (105)
8860145829fffff,"Laggere Service Road, Narasimhaswamy Layout, Laggere",13.007924649572647,77.52675254216524,NO PARKING (113) | PARKING IN A MAIN ROAD (107) | WRONG PARKING (112)
886014582dfffff,"Dr Rajkumar Puniya Bhoomi Road, Block 2, Nandini Layout",13.017069845804988,77.53129320476191,NO PARKING (113) | WRONG PARKING (112) | PARKING IN A MAIN ROAD (107)
8860145837fffff,"Thigalarapalya Main Road, Ramegowda Layout, Peenya",13.014136462068965,77.49219457931035,WRONG PARKING (112) | NO PARKING (113) | PARKING IN A MAIN ROAD (107)
886014583dfffff,"Rajgopal Nagar Main Road, M Ramaiah Layout, Stage 2",13.010833281132074,77.50624952641509,WRONG PARKING (112) | NO PARKING (113) | DEFECTIVE NUMBER PLATE (116)
8860145841fffff,"Nagarabhavi Main Road, Reliance Mansion, Alidas Layout",12.977602219583119,77.53180458697358,WRONG PARKING (112) | NO PARKING (113) | PARKING IN A MAIN ROAD (107)
8860145843fffff,"Shree Nivasa Nagara Kempu Gouda Road, Shrishylanagar, Kamakshipalya",12.976660020000002,77.52508223333332,WRONG PARKING (112) | DEFECTIVE NUMBER PLATE (116) | NO PARKING (113)
8860145845fffff,"1st Main Road, Havanur Circle, Basaveshwara Nagar",12.987964452604201,77.53755749542412,WRONG PARKING (112) | NO PARKING (113) | PARKING IN A MAIN ROAD (107)
8860145847fffff,"G Narayana Kumar Road, Soundarya Kamakshi, Karekallu",12.984346444754005,77.52808722032663,NO PARKING (113) | WRONG PARKING (112) | PARKING IN A MAIN ROAD (107)
8860145849fffff,"1st Main Road, Police Quarters, Vijaya Nagar",12.969978379376771,77.53707140409546,WRONG PARKING (112) | NO PARKING (113) | DEFECTIVE NUMBER PLATE (116)
886014584bfffff,"3rd Cross Road, Poojappa Layout, Vijaya Nagar",12.973125166666668,77.52875604444445,WRONG PARKING (112) | NO PARKING (113)
886014584dfffff,"G Narayana Kumar Road, Jai Maniurao Circle, Vijaya Nagar",12.978537935934295,77.5422792223485,WRONG PARKING (112) | NO PARKING (113) | PARKING IN A MAIN ROAD (107)
8860145851fffff,"Kengeri Main Road, Papareddypalya Circle, Nagarbhavi Stage 2",12.97242803592233,77.50878916359223,NO PARKING (113) | WRONG PARKING (112) | PARKING IN A MAIN ROAD (107)
8860145853fffff,"60 Feet Road, Yashawini Layout, Nagarbhavi Stage 2",12.968923746153845,77.50044056923078,WRONG PARKING (112) | PARKING IN A MAIN ROAD (107) | NO PARKING (113)
8860145855fffff,"Sri Annapoorneshwari Temple Road, Nagarbhavi BDA Shopping Complex, Block 3",12.978161406976744,77.5128722511628,WRONG PARKING (112) | NO PARKING (113) | PARKING IN A MAIN ROAD (107)
8860145857fffff,"Kengeri Main Road, Block 6, BDA Layout",12.978229225,77.5102919,NO PARKING (113)
8860145859fffff,"Mallathahalli Road, Block 12, BDA Layout",12.96094902966752,77.51182065191816,NO PARKING (113) | WRONG PARKING (112) | PARKING IN A MAIN ROAD (107)
886014585bfffff,"Mallathahalli Road, Kengunte Circle, Bengaluru",12.96301617608696,77.50635536304348,WRONG PARKING (112) | NO PARKING (113) | PARKING IN A MAIN ROAD (107)
8860145861fffff,"Pipeline Road, Kurubarahalli Circle, Kurubarahalli",13.000569199080193,77.53513775038877,WRONG PARKING (112)
8860145863fffff,"Dr Rajkumar Puniya Bhoomi Road, Swatantra Yodhara Nagar, Laggere",13.002371463687151,77.52618508268156,NO PARKING (113) | PARKING IN A MAIN ROAD (107) | WRONG PARKING (112)
8860145865fffff,"8th Main Road, Sri Vasavi Garden, Mahalakshmi Layout",13.008770769230768,77.54298837104072,WRONG PARKING (112) | NO PARKING (113) | DEFECTIVE NUMBER PLATE (116)
8860145867fffff,"Nandini Layout Club Road, APMC Government Quarters, Nandini Layout",13.010585273170733,77.53291118780487,NO PARKING (113) | WRONG PARKING (112) | PARKING IN A MAIN ROAD (107)
8860145869fffff,"Dr Siddaiah Puranik Marg, Basaveshwara Nagar, Bengaluru",12.993625719926198,77.53912091845018,WRONG PARKING (112) | NO PARKING (113) | PARKING IN A MAIN ROAD (107)
886014586bfffff,"1st Cross Road, Shikshakara HBCS, Basaveshwara Nagar",12.99376835,77.534475,WRONG PARKING (112) | NO PARKING (113)
886014586dfffff,"Dr Siddaiah Puranik Marg, Shankarmata Circle, Basaveshwara Nagar",12.998553006701785,77.544398101072,WRONG PARKING (112) | NO PARKING (113) | PARKING IN A MAIN ROAD (107)
886014588bfffff,"Magadi Main Road, Kadabagere Cross, Machohalli",12.98863972,77.44879888,WRONG PARKING (112)
88601458c5fffff,"Magadi Main Road, Byadrahalli, Bengaluru",12.986397255301473,77.47769419242854,WRONG PARKING (112) | NO PARKING (113) | PARKING IN A MAIN ROAD (107)
88601458c7fffff,"Magadi Main Road, Dodda Gollarahatti, Bengaluru",12.988637125,77.472581125,NO PARKING (113) | WRONG PARKING (112) | PARKING IN A MAIN ROAD (107)
88601458e5fffff,"Andrahalli Main Road, Andhrahalli, Bengaluru",13.00835914,77.48430188,WRONG PARKING (112) | DEFECTIVE NUMBER PLATE (116)
88601458edfffff,"Andhrahalli Main Road, Soundarya Layout, Andhrahalli",12.999994304545453,77.48843233636366,WRONG PARKING (112) | DEFECTIVE NUMBER PLATE (116) | NO PARKING (113)
8860145901fffff,"HMT Main Road, Muni Venkatappa Block, Jalahalli",13.047606556,77.54547090299998,NO PARKING (113) | WRONG PARKING (112) | PARKING IN A MAIN ROAD (107)
8860145903fffff,"HMT Main Road, Brigade Courtyard, HMT Industrial Estate",13.0454341,77.53930550000001,NO PARKING (113) | WRONG PARKING (112) | PARKING IN A MAIN ROAD (107)
8860145905fffff,"Rajatha Bhavana Road, Dr K Shivaramakarantha Circle, Jalahalli",13.052995589105057,77.55079546420234,NO PARKING (113) | WRONG PARKING (112) | PARKING IN A MAIN ROAD (107)
8860145907fffff,"Kuvempunagara, Bengaluru North City Corporation, Bengaluru",13.0545905,77.53783325,WRONG PARKING (112) | H T V PROHIBITED (147) | OBSTRUCTING DRIVER (136)
8860145909fffff,"Outer Ring Road, Renaissance Reserva, Muthyala Nagar",13.041933275,77.54802152500001,NO PARKING (113) | WRONG PARKING (112)
886014590dfffff,"Outer Ring Road, Sharadamba Nagar, Muthyala Nagar",13.046051629166667,77.55397674583334,WRONG PARKING (112) | NO PARKING (113) | PARKING IN A MAIN ROAD (107)
8860145911fffff,"Mumbai Bengaluru Highway, Vivekanand Nagar, Peenya",13.038261294444444,77.52073168333335,WRONG PARKING (112) | PARKING IN A MAIN ROAD (107) | NO PARKING (113)
8860145913fffff,"Jalahalli Cross Road, Jalahalli Cross Junction, Peenya",13.040227416101695,77.51729784717514,NO PARKING (113) | WRONG PARKING (112) | PARKING IN A MAIN ROAD (107)
8860145915fffff,"Pipeline Road, Industrial Area Phase 1, Peenya",13.042415542857144,77.52707778571428,NO PARKING (113) | WRONG PARKING (112) | PARKING IN A MAIN ROAD (107)
8860145917fffff,"SM Road, Sri Ayyappa Nagar, Jalahalli West",13.045776506972894,77.52229364095867,NO PARKING (113) | WRONG PARKING (112) | PARKING IN A MAIN ROAD (107)
8860145919fffff,"6th Main Road, BDA Industrial Suburb, Peenya",13.034212962962961,77.53025489444445,WRONG PARKING (112) | DEFECTIVE NUMBER PLATE (116) | NO PARKING (113)
886014591bfffff,"TVS Cross Road, TVS Cross, Peenya",13.027913165384614,77.51890516538461,WRONG PARKING (112) | NO PARKING (113) | PARKING IN A MAIN ROAD (107)
886014591dfffff,"Watch Factory Road, Brigade Rubix, Peenya",13.037021146874999,77.535079675,NO PARKING (113) | WRONG PARKING (112) | PARKING IN A MAIN ROAD (107)
8860145921fffff,"1st Cross Road, Patel Pille Gowda Layout, Ramchandrapura",13.0664254,77.5524418,NO PARKING (113)
8860145925fffff,"Vidyaranyapura Main Road, BEL Layout, Vidyaranyapura",13.0743867,77.55731816666666,WRONG PARKING (112)
886014592bfffff,"Hesarghatta Road, Gangamma Circle, Ramchandrapura",13.057619458252423,77.54656476990293,NO PARKING (113) | WRONG PARKING (112) | PARKING IN A MAIN ROAD (107)
886014592dfffff,"Vidyaranyapura Main Road, Block 2, BEL Layout",13.0697104,77.55717499999999,NO PARKING (113) | WRONG PARKING (112) | DEFECTIVE NUMBER PLATE (116)
8860145933fffff,"Mallasandara Main Road, Shettihalli, Bengaluru",13.0591057,77.5198668,NO PARKING (113)
8860145935fffff,"Forest Region Road, Vymac Circle, Kammagondanahalli",13.068515409523808,77.53032900238095,WRONG PARKING (112) | NO PARKING (113) | DEFECTIVE NUMBER PLATE (116)
8860145939fffff,"Abbigere Main Road, Patel Shamanna Layout, Kammagondanahalli",13.0550499578125,77.5347178625,WRONG PARKING (112) | NO PARKING (113) | PARKING IN A MAIN ROAD (107)
886014593bfffff,"Chikka Banavara RS Road, Prasad Enclave, Jalahalli",13.050501619135803,77.52551768950617,NO PARKING (113) | WRONG PARKING (112) | DEFECTIVE NUMBER PLATE (116)
886014593dfffff,"Forest Region Road, MES Defence Civilian Quarters, Kammagondanahalli",13.0637795,77.5342775,WRONG PARKING (112)
8860145941fffff,"MS Ramaiah Road, Mattikere Layout, Mathikere Extension",13.031660739926537,77.56041214375497,NO PARKING (113) | PARKING IN A MAIN ROAD (107) | WRONG PARKING (112)
8860145943fffff,"JP Park Link Road, Brindavan Nagar, Mathikere",13.033112280000001,77.554900855,WRONG PARKING (112) | NO PARKING (113) | PARKING IN A MAIN ROAD (107)
8860145945fffff,"5th Main Road, Devasandra, RMV Stage 2",13.03717356567164,77.56677274925373,NO PARKING (113) | WRONG PARKING (112) | PARKING IN A MAIN ROAD (107)
8860145947fffff,"MS Ramaiah Road, Nada Prabhu Kempegowda Circle, Mathikere",13.034797806124322,77.55744077492038,WRONG PARKING (112) | NO PARKING (113) | PARKING IN A MAIN ROAD (107)
8860145949fffff,"HMT Main Road, Devanarapalya, Yeshwanthpur",13.023038964864867,77.56289796486485,WRONG PARKING (112)
886014594bfffff,"Subedar Chatram Road, Yeshwanthapura Circle, Yeshwanthpur",13.019466675045573,77.55715626340853,WRONG PARKING (112) | NO PARKING (113) | DEFECTIVE NUMBER PLATE (116)
886014594dfffff,"80 Feet Road, KGE Layout, RMV Stage 2",13.028772450463821,77.57205547124305,NO PARKING (113) | WRONG PARKING (112) | DEFECTIVE NUMBER PLATE (116)
8860145951fffff,"Kanteerava Studio Road, Parimala Nagar, Nandini Layout",13.022011435,77.54060046833334,WRONG PARKING (112) | NO PARKING (113) | PARKING IN A MAIN ROAD (107)
8860145953fffff,"Dr Rajkumar Puniya Bhoomi Road, FTI Junction, Nandini Layout",13.021048723404254,77.53209328014185,WRONG PARKING (112) | NO PARKING (113) | PARKING IN A MAIN ROAD (107)
8860145955fffff,"Mumbai Bengaluru Highway, RNS Shanthi Nivas, Yeshwanthpur",13.027540626993863,77.54279376134969,NO PARKING (113) | WRONG PARKING (112) | PARKING IN A MAIN ROAD (107)
8860145957fffff,"Mumbai Bengaluru Highway, Gorguntepalya Junction, Yeshwanthpur",13.0303096552409,77.53709345543382,WRONG PARKING (112) | NO PARKING (113) | PARKING IN A MAIN ROAD (107)
8860145959fffff,"MEC Road, BCM Vertex, Industrial Suburb",13.015384704054055,77.54567809324323,WRONG PARKING (112) | NO PARKING (113) | PARKING NEAR ROAD CROSSING (104)
886014595bfffff,"Kanteerava Studio Road, Parimala Nagar, Nandini Layout",13.016458530487805,77.53685514146342,WRONG PARKING (112) | NO PARKING (113) | PARKING IN A MAIN ROAD (107)
886014595dfffff,"Mumbai Bengaluru Highway, Aparna Elina, Yeshwanthpur",13.023322311168117,77.54941304505711,WRONG PARKING (112) | PARKING IN A MAIN ROAD (107) | NO PARKING (113)
8860145961fffff,"Jalageramma Temple Road, LKR Nagar, RMV Extension Stage 2",13.0522291,77.5681241,WRONG PARKING (112)
8860145965fffff,"Kodigehalli Road, AVR Layout, Virupakshapura",13.06408238125,77.571784925,WRONG PARKING (112) | PARKING NEAR ROAD CROSSING (104) | DEFECTIVE NUMBER PLATE (116)
8860145967fffff,"Doddabommasandra Main Road, Jayalakshmamma Layout, Dodda Bommasandra",13.058718509090909,77.55913896363636,NO PARKING (113)
8860145969fffff,"Bhadrappa Flyover, Muniyappa Layout, Nagashetty Halli",13.046856190066224,77.57243803245034,WRONG PARKING (112) | NO PARKING (113) | PARKING ON FOOTPATH (105)
886014596dfffff,"Kodigehalli Road, Maruthi Nagar, Nagashetty Halli",13.052363015000003,77.5753437525,WRONG PARKING (112) | DEFECTIVE NUMBER PLATE (116) | NO PARKING (113)
8860145985fffff,"Mumbai Bengaluru Highway, Nanjundeshwara Layout, Chikkabidarakallu",13.051859784914079,77.48914836152109,WRONG PARKING (112) | NO PARKING (113) | PARKING IN A MAIN ROAD (107)
8860145987fffff,"Mumbai Bengaluru Highway, Chikkabidarakallu, Bengaluru",13.05376722195122,77.48369009512196,WRONG PARKING (112) | NO PARKING (113) | PARKING ON FOOTPATH (105)
886014598dfffff,"Mumbai Bengaluru Highway, Nagasandra, Bengaluru",13.049446277480914,77.49623586972011,WRONG PARKING (112) | NO PARKING (113) | PARKING IN A MAIN ROAD (107)
88601459adfffff,"1st Main Road, Kirloskar Layout, Sidedahalli",13.0666671,77.5031932,WRONG PARKING (112)
88601459b1fffff,"Mumbai Bengaluru Highway, Bynapalya, Madanaiyakanahalli",13.058512731914893,77.46710177234043,WRONG PARKING (112) | PARKING IN A MAIN ROAD (107) | NO PARKING (113)
88601459b3fffff,"Mumbai Bengaluru Highway, Nadaprabhu Kempegowda Circle, Madanaiyakanahalli",13.060692278125,77.4614146,WRONG PARKING (112) | NO PARKING (113) | DOUBLE PARKING (109)
88601459b9fffff,"Mumbai Bengaluru Highway, Madavara, Bengaluru",13.057125221212122,77.47349400909091,WRONG PARKING (112) | NO PARKING (113) | DOUBLE PARKING (109)
88601459bdfffff,"NICE Road, Doddaramaiah Circle, Anchepalya",13.05826395,77.47550515,WRONG PARKING (112)
88601459c1fffff,"1st Main Road, Nelagedhrahalli Circle, Nalagadderanahalli",13.0312130125,77.503187175,WRONG PARKING (112) | PARKING IN A MAIN ROAD (107) | NO PARKING (113)
88601459c5fffff,"Nelagadaranahalli Main Road, Block 1, HMT Layout",13.037640133333333,77.50511891111111,WRONG PARKING (112) | NO PARKING (113) | PARKING IN A MAIN ROAD (107)
88601459c9fffff,"3rd Main Road, Chakkasandra, Peenya",13.02517372857143,77.51109862380953,WRONG PARKING (112) | NO PARKING (113) | PARKING IN A MAIN ROAD (107)
88601459cdfffff,"3rd Main Road, ABB Circle, Peenya",13.031038124999998,77.5125455,WRONG PARKING (112) | PARKING IN A MAIN ROAD (107) | DEFECTIVE NUMBER PLATE (116)
88601459d9fffff,"Thigalarapalya Main Road, Sri Sallapuradamma Circle, Peenya",13.015052833333334,77.48650099999999,WRONG PARKING (112)
88601459e1fffff,"Hesaraghatta Main Road, Defence Colony, Bagalagunte",13.05361158344371,77.50762869072847,NO PARKING (113) | WRONG PARKING (112) | DEFECTIVE NUMBER PLATE (116)
88601459e3fffff,"2nd Cross Road, Manjunathanagara New Extension, Bagalagunte",13.0518762,77.4949468,WRONG PARKING (112)
88601459e7fffff,"Hesaraghatta Main Road, Janapriya Heights Apartment, Mallasandra",13.060422938095238,77.50609415238095,NO PARKING (113) | WRONG PARKING (112) | DEFECTIVE NUMBER PLATE (116)
88601459e9fffff,"Mumbai Bengaluru Highway, Hesarughatta, T Dasarahalli",13.045215504705881,77.50824460117647,WRONG PARKING (112) | NO PARKING (113) | PARKING IN A MAIN ROAD (107)
88601459ebfffff,"Mumbai Bengaluru Highway, Sobha Garrison, Nagasandra",13.046284665400844,77.50370316835443,WRONG PARKING (112) | NO PARKING (113) | DEFECTIVE NUMBER PLATE (116)
88601459edfffff,"Pipeline Road, Prasanth Nagar, T Dasarahalli",13.050958808333334,77.51501334999999,WRONG PARKING (112) | NO PARKING (113)
8860145a01fffff,"2nd Cross Road, Writers Colony, Phase 1",12.94081605,77.54669254999999,NO PARKING (113) | WRONG PARKING (112) | PARKING IN A MAIN ROAD (107)
8860145a03fffff,"60 Feet Road, Veerabhadra Nagara Circle, Banashankari Stage 3",12.939167450000003,77.53353423499999,WRONG PARKING (112) | NO PARKING (113) | PARKING IN A MAIN ROAD (107)
8860145a07fffff,"Mysore Road, BR Pura, Bengaluru",12.951883272239462,77.54034134053171,NO PARKING (113) | WRONG PARKING (112) | PARKING IN A MAIN ROAD (107)
8860145a09fffff,"4th Cross Road, VBHCS Layout, Banashankari Stage 3",12.931199359999999,77.54489330000001,WRONG PARKING (112) | NO PARKING (113)
8860145a0bfffff,"8th Main Road, Veerannana Guda, Veerabhadra Nagar",12.934959619811321,77.5365380990566,NO PARKING (113) | DEFECTIVE NUMBER PLATE (116) | WRONG PARKING (112)
8860145a0dfffff,"80 Feet Main Road, Kattera Guppe, Banashankari Stage 1",12.939919097142857,77.55096987142856,WRONG PARKING (112) | NO PARKING (113) | PARKING IN A MAIN ROAD (107)
8860145a11fffff,"Sri Sri Sri Tiruchi Mahaswamiji Road, Gopalan Arcade, Nayandahalli",12.936303129069767,77.51896809302325,WRONG PARKING (112) | NO PARKING (113) | PARKING IN A MAIN ROAD (107)
8860145a13fffff,"Sri Sri Sri Tiruchi Mahaswamiji Road, Ideal Home Township, Rajarajeshwari Nagar",12.934638958803014,77.5167733502226,NO PARKING (113) | WRONG PARKING (112) | PARKING IN A MAIN ROAD (107)
8860145a15fffff,"Mysore Road, Dr Ambedkar Nagar, Nayandahalli",12.941534564556962,77.52526545738397,WRONG PARKING (112) | NO PARKING (113) | PARKING IN A MAIN ROAD (107)
8860145a17fffff,"Mysore Road, Rajarajeshwari Junction, Nayandahalli",12.93671539047619,77.51821089047618,WRONG PARKING (112) | NO PARKING (113)
8860145a1bfffff,"12th Cross Road, Sri Pattanagere Jayanna Circle, Rajarajeshwari Nagar",12.925555153846151,77.5166635923077,NO PARKING (113)
8860145a1dfffff,"Kerekodi Main Road, Veerabhadra Nagara Circle, Banashankari Stage 3",12.937068292857145,77.53245051428571,WRONG PARKING (112)
8860145a21fffff,"C Chowdappa Main Road, Hoshalli, Padarayanapura",12.964729168924302,77.549625161753,NO PARKING (113) | WRONG PARKING (112) | DEFECTIVE NUMBER PLATE (116)
8860145a23fffff,"Sri Sankasta Hara Ganapati Temple Road, RPC Layout, Vijaya Nagar Stage 2",12.964945202424586,77.5388081959641,WRONG PARKING (112) | NO PARKING (113) | PARKING IN A MAIN ROAD (107)
8860145a25fffff,"1st Cross Road, Mallige Thotta, Cholurpalya",12.973622779094608,77.55108591953204,NO PARKING (113) | WRONG PARKING (112) | DEFECTIVE NUMBER PLATE (116)
8860145a27fffff,"Chord Road, Manuvana, Vijaya Nagar",12.973848393663594,77.54533288729839,WRONG PARKING (112) | NO PARKING (113) | DEFECTIVE NUMBER PLATE (116)
8860145a29fffff,"Mysore Road, AR Compound, Chamarajpet",12.957914300000002,77.55352180229886,NO PARKING (113) | WRONG PARKING (112) | PARKING IN A MAIN ROAD (107)
8860145a2bfffff,"Mysore Road, Satellite Bus Stand Junction, New Timber Yard Layout",12.953826442829582,77.54321979195466,WRONG PARKING (112) | NO PARKING (113) | PARKING IN A MAIN ROAD (107)
8860145a2dfffff,"8th Main Road, JJR Nagar Circle, JJR Nagar North",12.963851620331324,77.55534315496988,NO PARKING (113) | WRONG PARKING (112) | PARKING IN A MAIN ROAD (107)
8860145a31fffff,"4th Main Road, Sri Basaveshwara HBCS, Phase 1",12.96054612972973,77.52695955405405,WRONG PARKING (112) | NO PARKING (113) | PARKING IN A MAIN ROAD (107)
8860145a33fffff,"Gnana Bharathi Road, Manasa Layout, Nagarbhavi",12.957284615339956,77.51879659300522,WRONG PARKING (112) | NO PARKING (113) | PARKING IN A MAIN ROAD (107)
8860145a35fffff,"4th Main Road, KPA Block, Chandra Layout Stage 2",12.961956173049243,77.52994996909241,WRONG PARKING (112) | NO PARKING (113) | DEFECTIVE NUMBER PLATE (116)
8860145a39fffff,"Mysore Road, Deepanjali Nagar, Bengaluru",12.947162451666667,77.53204945583335,NO PARKING (113) | PARKING IN A MAIN ROAD (107) | WRONG PARKING (112)
8860145a3bfffff,"Dr Rajkumar Puniya Bhoomi Road, BDA Layout, Block 3",12.949686149253731,77.52260215074627,NO PARKING (113) | PARKING IN A MAIN ROAD (107) | WRONG PARKING (112)
8860145a3dfffff,"4th Cross Road, Attiguppe Circle, Vijaya Nagar",12.95691356956522,77.53583909130437,NO PARKING (113) | WRONG PARKING (112) | PARKING IN A MAIN ROAD (107)
8860145a41fffff,"30th Cross Road, Kittur Rani Chennamma Circle, Banashankari Stage 3",12.923215500914628,77.56149055532654,WRONG PARKING (112) | NO PARKING (113) | PARKING IN A MAIN ROAD (107)
8860145a43fffff,"Dr Vishwesha Teertha Swamy Gala Road, Kathriguppe Circle, Banashankari Stage 3",12.926651017502712,77.5507901037198,NO PARKING (113) | WRONG PARKING (112) | PARKING IN A MAIN ROAD (107)
